car_name,variant,transmission,km_driven,owner_type,fuel_type,registeration,price,region,fair_price,deviation_pct,cluster,cluster_name,manipulated,manipulation_prob,dev_bucket
2018 Maruti Wagon R 1.0,VXI AMT,Automatic,32330,1st Owner,Petrol,HR-52,488000,HR,869420.0,-0.438706263946079,1,underpriced,1,1.0,deep_under
2019 HONDA AMAZE,1.2L I-VTEC V CVT,Automatic,17143,1st Owner,Petrol,DL-1C,832000,DL,974500.0,-0.14622883530015393,1,underpriced,0,0.0,under
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,34090,1st Owner,CNG,HR-76,552000,HR,562600.0,-0.018841094916459297,1,underpriced,0,0.0,fair
2019 Datsun Redi Go,A,Manual,37928,2nd Owner,Petrol,UP-14,298000,UP,664000.0,-0.5512048192771084,1,underpriced,1,1.0,deep_under
2017 Hyundai Grand i10,SPORTZ AT 1.2 KAPPA VTVT,Manual,35366,1st Owner,Petrol,UP-16,577000,UP,620000.0,-0.06935483870967742,1,underpriced,0,0.0,under
2019 Maruti SWIFT,LXI,Manual,12582,1st Owner,Petrol,DL-4C,566000,DL,525600.0,0.07686453576864535,1,underpriced,0,0.0,over
2017 Maruti ALTO K10,VXI,Manual,28254,1st Owner,Petrol,DL-9C,334000,DL,466700.0,-0.28433683308335117,1,underpriced,0,0.0,deep_under
2019 Hyundai ELITE I20,1.2 SPORTS PLUS VTVT,Manual,78183,1st Owner,Petrol,DL-1C,719000,DL,585900.0,0.22717187233316266,2,normal,0,0.0,deep_over
2020 Maruti Baleno,ZETA PETROL 1.2,Manual,23849,1st Owner,Petrol,HR-26,777000,HR,719000.0,0.08066759388038942,1,underpriced,0,0.0,over
2020 Honda WR-V,1.5 i-DTEC VX MT,Manual,59946,1st Owner,Diesel,HR-10,928000,HR,1021375.0,-0.09142087871741525,2,normal,0,0.0,under
2016 Honda Jazz,1.2 SV MT,Manual,71967,1st Owner,Petrol,DL-3C,461000,DL,501800.0,-0.0813072937425269,2,normal,0,0.0,under
2021 Renault Kiger,RXZ CVT 1.0 TURBO DUAL TONE,Automatic,9980,1st Owner,Petrol,HR-51,986000,HR,1115600.0,-0.11617067049121549,1,underpriced,0,0.0,under
2020 Maruti New Wagon-R,LXI CNG 1.0,Manual,75415,1st Owner,CNG,DL-8C,522000,DL,520600.0,0.002689204763734153,2,normal,0,0.0,fair
2018 Maruti Baleno,DELTA PETROL 1.2,Manual,94624,1st Owner,Petrol,HR-26,550000,HR,465700.0,0.18101782263259608,2,normal,0,0.0,over
2020 Maruti BALENO,DELTA 1.2 K12,Manual,12662,1st Owner,Petrol,HR-36,683000,HR,765965.0,-0.10831434856684052,1,underpriced,0,0.0,under
2021 Maruti New Wagon-R,1.0 Lxi (o) cng,Manual,33883,1st Owner,CNG,DL-11,594000,DL,600600.0,-0.01098901098901099,1,underpriced,0,0.0,fair
2018 Maruti ALTO 800,LXI,Manual,53804,1st Owner,Petrol,DL-2C,316000,DL,405000.0,-0.21975308641975308,2,normal,0,0.0,deep_under
2020 Tata ALTROZ,XZ 1.2,Manual,15122,1st Owner,Petrol,DL-11,776000,DL,746300.0,0.039796328554200726,1,underpriced,0,0.0,fair
2021 Mahindra XUV 3OO,1.2 W6 AT,Automatic,25852,1st Owner,Petrol,DL-3C,1088000,DL,917700.0,0.18557262722022447,1,underpriced,0,0.0,over
2019 Maruti Dzire,VXI,Manual,20981,1st Owner,Petrol,DL-3C,712000,DL,529900.0,0.34364974523495,0,overpriced,1,1.0,deep_over
2019 Maruti Baleno,ZETA PETROL 1.2,Manual,56679,2nd Owner,Petrol,HR-19,597000,HR,497900.0,0.19903595099417554,2,normal,0,0.0,over
2019 TATA NEXON,XMA PETROL,Automatic,38643,1st Owner,Petrol,DL-12,797000,DL,743900.0,0.07138056190348165,1,underpriced,0,0.0,over
2018 Maruti Vitara Brezza,ZDI + AMT,Automatic,16508,2nd Owner,Diesel,HR-51,854000,HR,1135300.0,-0.24777591825949088,1,underpriced,0,0.0,deep_under
2019 Maruti Dzire,VXI,Manual,31812,1st Owner,Petrol,DL-1C,696000,DL,521800.0,0.3338443848217708,0,overpriced,1,1.0,deep_over
2021 Renault Kiger,RXZ CVT 1.0 TURBO,Automatic,12944,1st Owner,Petrol,DL-3C,1116000,DL,919400.0,0.21383510985425278,1,underpriced,0,0.0,deep_over
2021 MAHINDRA XUV 3OO,W6 1.2 PETROL,Manual,5488,1st Owner,Petrol,DL-12,1078000,DL,893300.0,0.20676144632262397,1,underpriced,0,0.0,deep_over
2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,39788,1st Owner,CNG,DL-1C,542000,DL,561225.0,-0.03425542340416054,1,underpriced,0,0.0,fair
2021 Renault TRIBER,1.0 RXZ,Manual,10510,1st Owner,Petrol,UP-16,739000,UP,722900.0,0.022271406833586943,1,underpriced,0,0.0,fair
2022 Renault TRIBER,1.0 RXZ,Manual,3133,1st Owner,Petrol,DL-12,826000,DL,871000.0,-0.05166475315729047,1,underpriced,0,0.0,under
2019 Maruti Baleno,DELTA PETROL 1.2,Manual,19859,1st Owner,Petrol,UP-16,651000,UP,653300.0,-0.0035205877850910763,1,underpriced,0,0.0,fair
2018 Maruti VITARA BREZZA,ZDI,Manual,38748,1st Owner,Diesel,DL-1C,800000,DL,802900.0,-0.003611906837713289,1,underpriced,0,0.0,fair
2018 Honda WR-V,1.2L I-VTEC VX MT,Manual,36793,1st Owner,Petrol,HR-51,817000,HR,672100.0,0.2155929177205773,0,overpriced,0,0.0,deep_over
2020 Mahindra XUV 3OO,W8 1.2 PETROL,Manual,16166,1st Owner,Petrol,HR-26,980000,HR,748400.0,0.3094601817210048,0,overpriced,1,1.0,deep_over
2012 Maruti Alto K10,LXI,Manual,30029,1st Owner,Petrol,HR-23,221000,HR,512200.0,-0.5685279187817259,1,underpriced,1,1.0,deep_under
2019 HONDA CITY,1.5L I-VTEC ZX CVT,Automatic,85889,1st Owner,Petrol,UP-14,1135000,UP,915870.0,0.2392588467795648,2,normal,0,0.0,deep_over
2018 Ford Ecosport,TITANIUM 1.5L PETROL,Manual,69170,1st Owner,Petrol,HR-26,752000,HR,546500.0,0.37602927721866425,0,overpriced,1,1.0,deep_over
2020 Tata ALTROZ,XZ 1.2,Manual,17185,1st Owner,Petrol,DL-9C,744000,DL,699000.0,0.06437768240343347,1,underpriced,0,0.0,over
2018 Maruti ALTO 800,LXI,Manual,41768,1st Owner,Petrol,UP-14,337000,UP,390900.0,-0.1378869276029675,1,underpriced,0,0.0,under
2021 Maruti Alto,LXI OPT,Manual,29147,1st Owner,Petrol,DL-3C,394250,DL,567325.0,-0.3050720486493632,1,underpriced,1,1.0,deep_under
2011 Toyota Etios,VX,Manual,57187,1st Owner,Petrol,DL-4C,310000,DL,456700.0,-0.3212174293847164,2,normal,1,1.0,deep_under
2021 Hyundai NEW SANTRO,SPORTZ EXECUTIVE CNG,Manual,32139,1st Owner,CNG,DL-7C,586000,DL,571500.0,0.02537182852143482,1,underpriced,0,0.0,fair
2015 HONDA JAZZ,1.2 V MT,Manual,29074,2nd Owner,Petrol,DL-4C,512000,DL,567900.0,-0.0984328226800493,1,underpriced,0,0.0,under
2013 Maruti Swift,VXI,Manual,56705,1st Owner,Petrol,HR-26,334000,HR,468000.0,-0.2863247863247863,2,normal,0,0.0,deep_under
2017 Honda City,V MT PETROL,Manual,93095,1st Owner,Petrol,HR-26,743000,HR,504170.0,0.473709264732134,2,normal,1,1.0,deep_over
2018 Maruti CIAZ,ALPHA 1.5 SHVS PETROL,Manual,53019,1st Owner,Petrol,HR-26,884000,HR,579135.0,0.5264143938805287,0,overpriced,1,1.0,deep_over
2019 Maruti Swift,LXI,Manual,28543,1st Owner,Petrol,HR-26,561000,HR,481500.0,0.16510903426791276,1,underpriced,0,0.0,over
2019 Renault Kwid,1.0 RXT Opt,Manual,11264,1st Owner,Petrol,UP-78,461000,UP,629200.0,-0.2673235855054037,1,underpriced,0,0.0,deep_under
2017 Honda City,V MT PETROL,Manual,59084,1st Owner,Petrol,HR-10,747000,HR,618200.0,0.20834681332901975,2,normal,0,0.0,deep_over
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,73939,1st Owner,CNG,DL-14,526000,DL,547800.0,-0.0397955458196422,2,normal,0,0.0,fair
2015 Honda Amaze,1.2 VX CVT I VTEC,Automatic,78148,1st Owner,Petrol,DL-9C,501000,DL,564300.0,-0.11217437533227007,2,normal,0,0.0,under
2019 Renault Duster,RXS 106 PS MT,Manual,43395,1st Owner,Petrol,DL-3C,870000,DL,629600.0,0.3818297331639136,0,overpriced,1,1.0,deep_over
2020 Hyundai NEW SANTRO,MAGNA EXECUTIVE CNG,Manual,32179,1st Owner,CNG,DL-8C,632000,DL,596900.0,0.058803819735299044,1,underpriced,0,0.0,over
2020 Maruti Baleno,ZETA PETROL 1.2,Manual,14233,1st Owner,Petrol,HR-51,740000,HR,719000.0,0.02920723226703755,1,underpriced,0,0.0,fair
2021 MAHINDRA THAR,LX HT PETROL 4WD MT,Manual,27763,1st Owner,Petrol,HR-42,1505000,HR,785500.0,0.9159770846594526,0,overpriced,1,1.0,deep_over
2022 HYUNDAI GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,17428,1st Owner,CNG,DL-7C,804000,DL,681100.0,0.18044340038173542,1,underpriced,0,0.0,over
2019 Hyundai VENUE,SX PLUS 1.0 TURBO DCT,Automatic,67033,1st Owner,Petrol,HR-26,1011000,HR,805800.0,0.2546537602382725,2,normal,0,0.0,deep_over
2019 Hyundai NEW SANTRO,1.1 SPORTZ MT CNG,Manual,36627,1st Owner,CNG,DL-7C,555000,DL,597300.0,-0.07081868407835258,1,underpriced,0,0.0,under
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,40242,1st Owner,CNG,DL-12,549000,DL,556900.0,-0.014185670676961753,1,underpriced,0,0.0,fair
2011 Hyundai i10,SPORTZ 1.2 AT KAPPA2,Automatic,70958,1st Owner,Petrol,DL-3C,270000,DL,558400.0,-0.5164756446991404,2,normal,1,1.0,deep_under
2015 Hyundai GRAND I10,ASTA 1.2 KAPPA VTVT,Manual,53734,1st Owner,Petrol,UP-14,433000,UP,625200.0,-0.3074216250799744,2,normal,1,1.0,deep_under
2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,48251,1st Owner,CNG,DL-8C,571250,DL,555125.0,0.02904751182166179,2,normal,0,0.0,fair
2021 Mahindra Thar,LX D 4*4 MT HT,Manual,8222,1st Owner,Diesel,DL-8C,1609000,DL,1348125.0,0.19350950394065833,1,underpriced,0,0.0,over
2018 Hyundai Grand i10,MAGNA 1.2 VTVT,Manual,20971,1st Owner,Petrol,DL-9C,519000,DL,565800.0,-0.08271474019088017,1,underpriced,0,0.0,under
2021 Hyundai NEW SANTRO,SPORTZ EXECUTIVE MT CNG,Manual,54826,1st Owner,CNG,DL-9C,579000,DL,566425.0,0.022200644392461492,2,normal,0,0.0,fair
2020 Mahindra KUV 100 NXT,K8 6 STR,Manual,26967,1st Owner,Petrol,DL-8C,653000,DL,510700.0,0.27863716467593497,0,overpriced,0,0.0,deep_over
2021 MAHINDRA THAR,LX D 4*4 MT HT,Manual,7723,1st Owner,Diesel,HR-26,1604000,HR,1422995.0,0.12720002529875368,1,underpriced,0,0.0,over
2018 Maruti Vitara Brezza,ZDI PLUS AMT,Automatic,36296,1st Owner,Diesel,HR-10,868000,HR,1147000.0,-0.24324324324324326,1,underpriced,0,0.0,deep_under
2021 Honda WR-V,1.5 i-DTEC VX MT,Manual,33770,1st Owner,Diesel,HR-26,1211000,HR,966800.0,0.2525858502275548,0,overpriced,0,0.0,deep_over
2018 Maruti CIAZ,DELTA 1.4 VVT AMT,Automatic,27530,1st Owner,Petrol,DL-1C,915000,DL,945300.0,-0.032053316407489686,1,underpriced,0,0.0,fair
2017 Maruti Dzire,VXI,Manual,22766,1st Owner,Petrol,DL-12,633000,DL,496300.0,0.2754382429981866,0,overpriced,0,0.0,deep_over
2012 Maruti SWIFT,LXI,Manual,85032,1st Owner,Petrol,DL-2C,301000,DL,404600.0,-0.2560553633217993,2,normal,0,0.0,deep_under
2021 Maruti New Wagon-R,LXI CNG (O) 1.0,Manual,63818,1st Owner,CNG,HR-26,558000,HR,518000.0,0.07722007722007722,2,normal,0,0.0,over
2018 Maruti Ciaz,ALPHA 1.4 VVT AMT,Automatic,26218,1st Owner,Petrol,HR-26,890000,HR,987200.0,-0.09846029173419774,1,underpriced,0,0.0,under
2021 Mahindra Thar,LX PETROL HT 4WD AT,Automatic,5145,1st Owner,Petrol,DL-12,1654000,DL,1366500.0,0.21039151115989754,1,underpriced,0,0.0,deep_over
2016 Hyundai Grand i10,MAGNA AT 1.2 KAPPA VTVT,Automatic,63382,1st Owner,Petrol,DL-8C,465000,DL,529000.0,-0.12098298676748583,2,normal,0,0.0,under
2021 Maruti Baleno,DELTA PETROL 1.2,Manual,33839,1st Owner,Petrol,UP-16,696000,UP,702100.0,-0.008688221051132317,1,underpriced,0,0.0,fair
2015 HYUNDAI GRAND I10,ASTA 1.2 AT VTVT,Automatic,34900,2nd Owner,Petrol,DL-4C,481000,DL,545900.0,-0.11888624290163033,1,underpriced,0,0.0,under
2021 Renault Kiger,RXZ 1.0 MT,Manual,15991,1st Owner,Petrol,DL-3C,876000,DL,712700.0,0.22912866563771572,0,overpriced,0,0.0,deep_over
2018 HYUNDAI NEW SANTRO,SPORTZ MT,Manual,26239,1st Owner,Petrol,UP-32,485000,UP,653300.0,-0.25761518444818615,1,underpriced,0,0.0,deep_under
2018 Hyundai Grand i10,MAGNA 1.2 VTVT,Manual,65155,1st Owner,CNG,HR-26,484000,HR,497100.0,-0.026352846509756587,2,normal,0,0.0,fair
2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,43762,1st Owner,CNG,HR-83,513000,HR,560600.0,-0.0849090260435248,1,underpriced,0,0.0,under
2018 Ford Ecosport,1.5 TITANIUM SIGNATURE TI VCT (SUNROOF),Manual,34393,2nd Owner,CNG,HR-26,935000,HR,631500.0,0.4806017418844022,0,overpriced,1,1.0,deep_over
2019 Renault Kwid,1.0 RXT Opt,Manual,16177,1st Owner,Petrol,DL-9C,450000,DL,512600.0,-0.1221225126804526,1,underpriced,0,0.0,under
2021 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,56074,1st Owner,CNG,HR-30,546000,HR,557600.0,-0.02080344332855093,2,normal,0,0.0,fair
2021 RENAULT Kiger,RXZ CVT 1.0 TURBO,Automatic,17191,1st Owner,Petrol,DL-3C,999000,DL,1026500.0,-0.02679006332196785,1,underpriced,0,0.0,fair
2021 Renault Duster,RXZ CVT 1.3 TURBO,Automatic,10333,1st Owner,Petrol,HR-36,1365000,HR,1188820.0,0.14819737218418264,1,underpriced,0,0.0,over
2016 Maruti Swift,LXI OPT,Manual,47934,1st Owner,Petrol,DL-2C,440000,DL,469225.0,-0.062283552666631145,2,normal,0,0.0,under
2017 Maruti IGNIS,ZETA 1.2 AMT,Automatic,39181,2nd Owner,Petrol,HR-29,546000,HR,651400.0,-0.1618053423395763,1,underpriced,0,0.0,under
2021 Maruti Ciaz,ZETA 1.5 SHVS MT PETROL,Manual,17178,1st Owner,Petrol,DL-8C,962000,DL,701400.0,0.37154262902765894,0,overpriced,1,1.0,deep_over
2018 Datsun Redi Go,T (O),Manual,30224,1st Owner,Petrol,DL-8C,304000,DL,516725.0,-0.4116793265276501,1,underpriced,1,1.0,deep_under
2018 Maruti Swift,VXI AMT,Automatic,16554,1st Owner,Petrol,DL-1C,657000,DL,845700.0,-0.22312876906704504,1,underpriced,0,0.0,deep_under
2020 Tata TIGOR,XZ PLUS 1.2 REVOTRON,Manual,18102,1st Owner,Petrol,HR-51,685000,HR,615000.0,0.11382113821138211,1,underpriced,0,0.0,over
2020 Tata ALTROZ,XZ 1.2,Manual,23776,1st Owner,Petrol,DL-9C,749000,DL,668300.0,0.12075415232679934,1,underpriced,0,0.0,over
2021 Renault Kiger,RXZ 1.0 TURBO MT DUAL TONE,Manual,6835,1st Owner,Petrol,UP-14,948000,UP,859300.0,0.10322355405562668,1,underpriced,0,0.0,over
2014 Honda City,1.5L I-VTEC SV,Manual,26285,1st Owner,Petrol,DL-3C,607000,DL,520500.0,0.16618635926993275,1,underpriced,0,0.0,over
2018 Maruti Alto 800,LXI,Manual,25026,1st Owner,Petrol,DL-5C,315000,DL,403500.0,-0.21933085501858737,1,underpriced,0,0.0,deep_under
2021 Maruti ALTO,LXI CNG,Manual,28914,1st Owner,CNG,UP-14,493000,UP,525800.0,-0.062381133510840625,1,underpriced,0,0.0,under
2021 Tata Safari,XZA+  KRYOTEC,Automatic,16533,1st Owner,Diesel,HR-10,2080000,HR,1484900.0,0.4007677284665634,0,overpriced,1,1.0,deep_over
2019 Maruti New Wagon-R,1.0 Lxi (o) cng,Manual,53118,1st Owner,CNG,HR-26,545000,HR,524825.0,0.03844138522364598,2,normal,0,0.0,fair
2021 Mahindra Thar,LX PETROL HT 4WD AT,Automatic,8373,1st Owner,Petrol,DL-2C,1638000,DL,1255600.0,0.30455559095253265,0,overpriced,1,1.0,deep_over
2021 Maruti Baleno,SIGMA PETROL 1.2,Manual,13066,1st Owner,Petrol,HR-29,632000,HR,730100.0,-0.13436515545815642,1,underpriced,0,0.0,under
2021 Maruti New Wagon-R,1.0 Lxi (o) cng,Manual,20677,1st Owner,CNG,DL-6C,608000,DL,634100.0,-0.04116070020501498,1,underpriced,0,0.0,fair
2019 Maruti New Wagon-R,1.0 Lxi (o) cng,Manual,92418,1st Owner,CNG,DL-12,537000,DL,502700.0,0.06823154963198727,2,normal,0,0.0,over
2019 Maruti Vitara Brezza,ZDI AMT,Automatic,87576,1st Owner,Diesel,HR-87,854000,HR,1002400.0,-0.14804469273743018,2,normal,0,0.0,under
2021 Renault TRIBER,1.0 RXZ,Manual,18132,1st Owner,Petrol,DL-3C,766000,DL,709200.0,0.08009024252679076,1,underpriced,0,0.0,over
2021 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,26081,1st Owner,CNG,HR-26,719000,HR,666300.0,0.07909350142578418,1,underpriced,0,0.0,over
2019 Tata NEXON,XZA PLUS PETROL,Automatic,7074,1st Owner,Petrol,DL-3C,1054000,DL,1096000.0,-0.03832116788321168,1,underpriced,0,0.0,fair
2019 Hyundai NEW SANTRO,SPORTZ CNG,Manual,63793,1st Owner,CNG,HR-26,552000,HR,497200.0,0.11021721641190668,2,normal,0,0.0,over
2014 Maruti Swift,VXI,Manual,69859,1st Owner,Petrol,DL-1C,406000,DL,398100.0,0.019844260236121576,2,normal,0,0.0,fair
2019 Renault Kwid,RXT Opt,Manual,26678,1st Owner,Petrol,HR-26,384000,HR,546700.0,-0.2976038046460582,1,underpriced,0,0.0,deep_under
2022 HONDA CITY,1.5L I-VTEC V MT 4TH GEN,Manual,14215,1st Owner,Petrol,UP-14,1132000,UP,882800.0,0.2822836429542365,0,overpriced,0,0.0,deep_over
2021 Maruti Alto,VXI,Manual,8664,1st Owner,Petrol,DL-3C,361000,DL,535900.0,-0.3263668594887106,1,underpriced,1,1.0,deep_under
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,62629,1st Owner,CNG,DL-8C,572000,DL,546600.0,0.0464690815953165,2,normal,0,0.0,fair
2019 Renault Kwid,RXT,Manual,16602,1st Owner,Petrol,UP-15,400000,UP,689500.0,-0.41986947063089197,1,underpriced,1,1.0,deep_under
2021 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,22185,1st Owner,CNG,DL-8C,598000,DL,591300.0,0.011330965668865212,1,underpriced,0,0.0,fair
2015 HYUNDAI GRAND I10,ASTA AT 1.2 KAPPA VTVT,Automatic,60308,2nd Owner,Petrol,HR-51,487000,HR,515400.0,-0.055102832751261155,2,normal,0,0.0,under
2020 Tata ALTROZ,XZ (O) 1.2 RTN,,54207,1st Owner,Petrol,DL-11,731000,DL,571300.0,0.279537896026606,0,overpriced,0,0.0,deep_over
2021 Maruti Baleno,DELTA PETROL 1.2,Manual,10915,1st Owner,Petrol,HR-26,724000,HR,686000.0,0.05539358600583091,1,underpriced,0,0.0,over
2020 Maruti S Cross,ALPHA AT SMART HYBRID,Automatic,23160,1st Owner,Petrol,HR-51,1121000,HR,1043000.0,0.07478427612655801,1,underpriced,0,0.0,over
2022 Renault TRIBER,RXZ AMT,Automatic,4196,1st Owner,Petrol,DL-12,918000,DL,1059400.0,-0.13347177647725128,1,underpriced,0,0.0,under
2020 Maruti Swift,LXI,Manual,20810,2nd Owner,Petrol,DL-1C,582000,DL,487600.0,0.19360131255127153,1,underpriced,0,0.0,over
2015 HYUNDAI ELITE I20,ASTA 1.2,Manual,33624,1st Owner,Petrol,UP-80,589000,UP,560400.0,0.051034975017844396,1,underpriced,0,0.0,over
2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,57715,1st Owner,CNG,HR-13,546000,HR,553900.0,-0.01426250225672504,2,normal,0,0.0,fair
2019 Maruti Baleno,ZETA PETROL 1.2,Manual,34496,1st Owner,Petrol,HR-29,650000,HR,691100.0,-0.05947040949211402,1,underpriced,0,0.0,under
2019 Maruti SWIFT,LXI,Manual,10616,1st Owner,Petrol,DL-1C,551000,DL,525600.0,0.04832572298325723,1,underpriced,0,0.0,fair
2018 Hyundai TUCSON NEW,2WD MT PETROL,Manual,42864,1st Owner,Petrol,HR-26,1687000,HR,761100.0,1.2165287084482985,0,overpriced,1,1.0,deep_over
2020 Hyundai GRAND I10 NIOS,SPORTZ PETROL,Manual,21706,1st Owner,Petrol,HR-36,628000,HR,628300.0,-0.0004774789113480821,1,underpriced,0,0.0,fair
2020 Maruti S Cross,ALPHA 1.5,Manual,5574,1st Owner,Petrol,UP-14,1165000,UP,820100.0,0.4205584684794537,0,overpriced,1,1.0,deep_over
2017 Maruti Baleno,DELTA CVT PETROL 1.2,Automatic,20889,1st Owner,Petrol,HR-26,617000,HR,1054700.0,-0.4149995259315445,1,underpriced,1,1.0,deep_under
2021 Renault Kiger,RXZ 1.0 MT,Manual,14272,1st Owner,Petrol,HR-51,822000,HR,807065.0,0.018505324849919152,1,underpriced,0,0.0,fair
2021 Hyundai NEW SANTRO,SPORTZ EXECUTIVE CNG,Manual,53039,1st Owner,CNG,DL-7C,581000,DL,546625.0,0.06288589069288818,2,normal,0,0.0,over
2021 HYUNDAI VENUE,SX 1.0 (O) TURBO,Manual,11936,1st Owner,Petrol,UP-32,1170000,UP,823800.0,0.4202476329206118,0,overpriced,1,1.0,deep_over
2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,72103,1st Owner,CNG,HR-26,547000,HR,547925.0,-0.001688187251904914,2,normal,0,0.0,fair
2016 Maruti Alto 800,LXI,Manual,61606,1st Owner,Petrol,DL-2C,280000,DL,403700.0,-0.30641565518949715,2,normal,1,1.0,deep_under
2021 Maruti Celerio,ZXI PLUS,Manual,10723,1st Owner,Petrol,UP-63,667000,UP,736800.0,-0.09473398479913138,1,underpriced,0,0.0,under
2013 HONDA CITY,S MT PETROL,Manual,38002,1st Owner,Petrol,UP-14,536000,UP,629100.0,-0.14798919090764584,1,underpriced,0,0.0,under
2021 Maruti Baleno,DELTA PETROL 1.2,Manual,10440,1st Owner,Petrol,HR-87,713000,HR,686000.0,0.03935860058309038,1,underpriced,0,0.0,fair
2021 HYUNDAI GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,34714,1st Owner,CNG,HR-98,749000,HR,607100.0,0.2337341459397134,0,overpriced,0,0.0,deep_over
2014 Maruti Swift,VXI,Manual,46247,2nd Owner,Petrol,HR-26,376000,HR,443800.0,-0.15277151870211808,2,normal,0,0.0,under
2020 Maruti Alto,VXI PLUS,Manual,12642,1st Owner,Petrol,UP-14,405000,UP,863100.0,-0.5307612095933264,1,underpriced,1,1.0,deep_under
2019 Renault Kwid,RXL,Manual,20053,1st Owner,Petrol,HR-30,360000,HR,418500.0,-0.13978494623655913,1,underpriced,0,0.0,under
2020 Maruti S PRESSO,VXI,Manual,5239,1st Owner,Petrol,DL-2C,441000,DL,488600.0,-0.09742120343839542,1,underpriced,0,0.0,under
2019 HYUNDAI NEW SANTRO,SPORTZ CNG,Manual,68865,1st Owner,CNG,DL-3C,540000,DL,529200.0,0.02040816326530612,2,normal,0,0.0,fair
2019 HYUNDAI GRAND I10,MAGNA AT 1.2 KAPPA VTVT,Automatic,32033,1st Owner,Petrol,DL-9C,668000,DL,710000.0,-0.059154929577464786,1,underpriced,0,0.0,under
2019 Honda Amaze,1.2 V CVT I VTEC,Automatic,45245,1st Owner,Petrol,HR-51,771000,HR,760800.0,0.013406940063091483,2,normal,0,0.0,fair
2018 Maruti BALENO,DELTA PETROL 1.2,Manual,29984,1st Owner,Petrol,HR-51,610000,HR,605600.0,0.00726552179656539,1,underpriced,0,0.0,fair
2012 Maruti Swift,ZXI,Manual,47073,1st Owner,Petrol,DL-8C,361000,DL,464400.0,-0.2226528854435831,2,normal,0,0.0,deep_under
2020 Honda Amaze,1.2 S CVT I VTEC SPECIAL EDITION,Automatic,37158,1st Owner,Petrol,UP-16,789000,UP,946560.0,-0.1664553752535497,1,underpriced,0,0.0,under
2020 TATA ALTROZ,XZ 1.2,Manual,24268,1st Owner,Petrol,HR-26,758000,HR,746600.0,0.015269220466113046,1,underpriced,0,0.0,fair
2021 Hyundai GRAND I10 NIOS,SPORTZ CNG MT,Manual,28955,1st Owner,CNG,UP-16,697000,UP,759400.0,-0.08217013431656571,1,underpriced,0,0.0,under
2012 Maruti SWIFT,ZXI,Manual,22536,1st Owner,Petrol,DL-2C,376000,DL,529400.0,-0.28976199471099356,1,underpriced,0,0.0,deep_under
2021 Maruti SWIFT,LXI,Manual,51460,1st Owner,Petrol,HR-76,589000,HR,474800.0,0.2405223251895535,0,overpriced,0,0.0,deep_over
2016 Maruti CELERIO,ZXI OPT AMT,Automatic,29095,2nd Owner,Petrol,DL-8C,428000,DL,581500.0,-0.26397248495270853,1,underpriced,0,0.0,deep_under
2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,40850,1st Owner,Petrol,HR-29,514000,HR,736100.0,-0.3017253090612689,1,underpriced,1,1.0,deep_under
2016 Maruti Baleno,DELTA PETROL 1.2,Manual,86292,1st Owner,Petrol,HR-51,536000,HR,512800.0,0.0452418096723869,2,normal,0,0.0,fair
2013 Maruti SWIFT,VXI,Manual,36358,1st Owner,Petrol,DL-2C,347000,DL,463400.0,-0.25118687958567115,1,underpriced,0,0.0,deep_under
2021 Tata ALTROZ,XT 1.5 RTQ,Manual,16973,1st Owner,Diesel,DL-10,811000,DL,1004700.0,-0.19279386881656216,1,underpriced,0,0.0,under
2019 Renault Kwid,RXL,Manual,25519,2nd Owner,Petrol,HR-07,350000,HR,434400.0,-0.19429097605893186,1,underpriced,0,0.0,under
2020 Renault Kwid,RXL,Manual,26260,1st Owner,Petrol,DL-3C,407000,DL,530300.0,-0.23250990005657174,1,underpriced,0,0.0,deep_under
2017 Honda Jazz,1.2 S MT,Manual,32287,1st Owner,Petrol,HR-51,488000,HR,607400.0,-0.19657556799473164,1,underpriced,0,0.0,under
2019 Maruti Dzire,VXI,Manual,30444,1st Owner,Petrol,HR-76,698000,HR,534300.0,0.3063821822945911,0,overpriced,1,1.0,deep_over
2018 Maruti Alto 800,LXI,Manual,8736,1st Owner,Petrol,DL-8C,340000,DL,492600.0,-0.3097848152659359,1,underpriced,1,1.0,deep_under
2019 Maruti SWIFT,LXI,Manual,63772,1st Owner,Petrol,UP-37,567000,UP,459600.0,0.23368146214099217,2,normal,0,0.0,deep_over
